"lw_meth";"lw_unit";"am_par";"am_unit";"lw2am_fac"
"SiO2";"µM";"SiO2";"mg/l";0,0600843
"SiO2";"mg/l";"SiO2";"mg/l";1
"SiO2";"µg/l";"SiO2";"mg/l";0,001
"SiO2";"mg SiO2/l";"SiO2";"mg/l";1
"SiO2";"UG_P_L";"SiO2";"mg/l";0,001
"SiO2";"UG_P_L";"SiO2";"mg/l";0,001
"SiO2";"µg Si/l";"SiO2";"mg/l";0,002139356
"SiO2";"µg/l";"SiO2";"mg/l";0,001
"SiO2";"mg/l SiO2";"SiO2";"mg/l";1
"SiO2";"mg/l";"SiO2";"mg/l";1
"SiO2";"mg Si/l";"SiO2";"mg/l";2,139355528
"SIO2F";"mg/l";"SiO2_F";"mg/l";1
"SiO2-Sj";"µg SiO2/l";"SiO2";"mg/l";0,001
"SiO2-Sj";"µg SiO2/l";"SiO2";"mg/l";0,001
"SiO2-Sj,m";"µg SiO2/l";"SiO2";"mg/l";0,001
"SiO3";"µM";"SiO2";"mg/l";0,0600843
"SiO3";"µM";"SiO2";"mg/l";0,0600843
"SIP";"µg/l";"Si_P";"mg/l";0,001
"Sjø-Tmp";"gr C";"Temperatur";"C";1
"Sjø-Tmp";"gr C";"Temperatur";"C";1
"Sm/HR-ICPM";"µg/l";"Sm";"µg/l";1
"SM-ICP";"µg/l";"Sm";"µg/l";1
"Sm/MS";"µg/l";"Sm";"µg/l";1
"Sn/HR-ICPM";"µg/l";"Sn";"µg/L";1
"SN-ICP";"µg/l";"Sn";"µg/L";1
"Sn/ICP";"mg/l";"Sn";"µg/L";1000
"Sn/MS";"µg/l";"Sn";"µg/L";1
"Snødybde";"mm";"Snødybde";"cm";0,1
"SO";"%";"SO";"%";1
"Sodium";"mg/l";"Sodium";"mg/l";1
"SO4";"mg/l";"SO4";"mg/L";1
"SO4";"mg/l";"SO4";"mg/L";1
"SO4";"mg/l";"SO4";"mg/L";1
"SO4";"mg/l";"SO4";"mg/L";1
"SO4";"mg/l";"SO4";"mg/L";1
"SO4";"mg/l";"SO4";"mg/L";1
"SO4";"MG_P_L";"SO4";"mg/L";1
"SO4";"mg/l";"SO4";"mg/L";1
"SO4";"mg/l";"SO4";"mg/L";1
"SO4";"mg/l";"SO4";"mg/L";1
"SO4";"mg/l";"SO4";"mg/L";1
"SO4";"mg/l";"SO4";"mg/L";1
"SO4";"mg/l";"SO4";"mg/L";1
"SO4";"mg/l";"SO4";"mg/L";1
"so4";"mg/l";"SO4";"mg/L";1
"SO4_Old";"mg/l";"SO4_Old";"mg/l";1
"SO4-Ox";"mg/l";"SO4-Ox";"mg/l";1
"SO4-Ox";"mg/l";"SO4-Ox";"mg/l";1
"SpCond";"uS/cm";"Konduktivitet";"mS/m";0,1
"S.P.M.";"mg/l";"TSM";"mg/l";1
"SPM";"mg/l";"TSM";"mg/l";1
"Sr/HR-ICPM";"µg/l";"Sr";"µg/l";1
"SR-ICP";"µg/l";"Sr";"µg/l";1
"Sr/MS";"µg/l";"Sr";"µg/l";1
"SS";"g/l";"SS";"g/l";1
"SS";"mg/l";"STS";"mg/l";1
"SS";"mg/L";"SS";"mg/l";1
"STREPTO";"n/100ml";"STREPTO";"n/100ml";1
"Strontium";"µg/l";"Sr";"µg/l";1
"Strontium";"UG_P_L";"Sr";"µg/l";1
"Strontium";"UG_P_L";"Sr";"µg/l";1
"Strontium";"UG_P_L";"Sr";"µg/l";1
"Strontium-F";"UG_P_L";"Sr-filt";"µg/l";1
"Strømretning";"deg";"Strømretning";"deg";1
"Strømretning";"10deg";"Strømretning";"deg";0,1
"S-TS";"mg/l";"S-TS";"mg/l";1
"S-TS";"mg/l";"S-TS";"mg/l";1
"S-TS";"mg/l";"S-TS";"mg/l";1
"S-TS";"mg/l";"S-TS";"mg/l";1
"STS";"mg/l";"STS";"mg/l";1
"STS";"mg/l";"STS";"mg/l";1
"STS";"MG_P_L";"STS";"mg/l";1
"STS";"mg/l";"STS";"mg/l";1
"STS";"mg/l";"STS";"mg/l";1
"STS";"mg/L";"STS";"mg/l";1
"STS";"MG_P_L";"STS";"mg/l";1
"STS";"MG_P_L";"STS";"mg/l";1
"STS";"MG_P_L";"STS";"mg/l";1
"STS";"mg/l";"STS";"mg/l";1
"STS";"mg/l";"STS";"mg/l";1
"STS";"mg/l";"STS";"mg/l";1
"STS";"mg/l";"STS";"mg/l";1
"STS";"mg/l";"STS";"mg/l";1
"STS";"mg/l";"STS";"mg/l";1
"STS/L";"mg/l";"STS";"mg/l";1
"Sucralose";"ng/l";"Sucralose";"ng/l";1
"Sulfat";"MG_P_L";"SO4";"mg/L";1
"Sulfat";"UG_P_L";"SO4";"mg/L";0,001
"Sulfat";"UG_P_L";"SO4";"mg/L";0,001
"Sulfat";"mg SO4/l";"SO4";"mg/L";1
"Sulfat";"MG_P_L";"SO4";"mg/L";1
"Sulfat";"mg SO4/l";"SO4";"mg/L";1
"Sulfat";"MG_P_L";"SO4";"mg/L";1
"Sulfat";"MG_P_L";"SO4";"mg/L";1
"Sulfat";"UG_P_L";"SO4";"mg/L";0,001
"Sulfat";"MG_P_L";"SO4";"mg/L";1
"Sulphate";"mg/l";"Sulphate";"mg/l";1
"Sum EHMC (Etylheksylmetoksycinnamat)";"NG_P_L";"EHMC";"ng/L";1
"Sum PAH 16";"UG_P_L";"Sum PAH16";"µg/L";1
"Sum PAH 16";"UG_P_L";"Sum PAH16";"µg/L";1
"Sum PBDEs";"pg/L";"Sum PBDEs";"pg/L";1
"Sum PCB";"µg/kg t.v.";"SUM PCB";"µg/kg t.v.";1
"Sum THC (>C5-C35)";"UG_P_L";"Sum THC";"µg/l";1
"SumTCP";"ng/L";"SumTCP";"ng/l";1
"Suspendert stoff, SS";"mg/L";"STS";"mg/l";1
"Susp.stoff";"mg/l";"STS";"mg/l";1
"Svovel";"MG_P_L";"S";"µg/l";1
"Svovel";"MG_P_L";"S";"µg/l";1000
"synDP";"pg/L";"synDP";"pg/L";1
"Sølv";"UG_P_L";"Ag";"µg/L";1
"Sølv";"UG_P_L";"Ag";"µg/L";1
"Sølv";"UG_P_L";"Ag";"µg/L";1
"Sølv";"UG_P_L";"Ag";"µg/L";1
"Sølv";"UG_P_L";"Ag";"µg/L";1
"Sølv-F";"UG_P_L";"Ag-filt";"µg/l";1
"TA-ICP";"µg/l";"Ta";"µg/l";1
"Ta/MS";"µg/l";"Ta";"µg/l";1
"Tantal";"UG_P_L";"Ta";"µg/l";1
"Tantal";"UG_P_L";"Ta";"µg/l";1
"Tantal-F";"UG_P_L";"Ta-filt";"µg/l";1
"TBEP";"ng/L";"TBEP";"ng/L";1
"TBEP";"ng/L";"TBEP";"ng/L";1
"Tb/HR-ICPM";"µg/l";"Tb";"µg/l";1
"TB-ICP";"µg/l";"Tb";"µg/l";1
"TBK";"antall/100ml";"Termotolerante koliforme bakterier";"ant/ 100ml";1
"Tb/MS";"µg/l";"Tb";"µg/l";1
"TBT-V";"ng/l";"TBT";"ng/l";1
"TCEP";"ng/L";"TCEP";"ng/L";1
"TCEP";"ng/L";"TCEP";"ng/L";1
"TCPP";"ng/L";"TCPP";"ng/L";1
"TCPP";"ng/L";"TCPP";"ng/L";1
"TDCPP";"ng/L";"TDCPP";"ng/l";1
"TEHP";"ng/L";"TEHP";"ng/L";1
"TEHP";"ng/L";"TEHP";"ng/L";1
"Te/HR-ICPM";"µg/l";"Te";"µg/l";1
"Telleverk";"m3";"Telleverk";"m3";1
"Tellur";"UG_P_L";"Te";"µg/l";1
"Tellur";"UG_P_L";"Te";"µg/l";1
"TEMP";"°C";"Temperatur";"C";1
"TEMP";"°C";"Temperatur";"C";1
"Temp";"C";"Temperatur";"C";1
"Temp";"C";"Temperatur";"C";1
"Temp";"C";"Temperatur";"C";1
"Temp";"C";"Temperatur";"C";1
"Temp";"°C";"Temperatur";"C";1
"Temp";"C";"Temperatur";"C";1
"Temp";"C";"Temperatur";"C";1
"Temp";"oC";"Temperatur";"C";1
"Temp";"oC";"Temperatur";"C";1
"Temp";"C";"Temperatur";"C";1
"Temp";"grader C";"Temperatur";"C";1
"Temp";"grader C";"Temperatur";"C";1
"Temp";"°C";"Temperatur";"C";1
"Temp";"grader C";"Temperatur";"C";1
"Temp";"C";"Temperatur";"C";1
"Temp";"C";"Temperatur";"C";1
"Temp";"C";"Temperatur";"C";1
"Temp";"DEGREE_C";"Temperatur";"C";1
"Temp";"C";"Temperatur";"C";1
"temp";"C";"Temperatur";"C";1
"Temperatur";"°C";"Temperatur";"C";1
"Temperatur";"C";"Temperatur";"C";1
"Temperatur";"C";"Temperatur";"C";1
"Temperatur";"";"Temperatur";"C";1
"Temperatur";"C";"Temperatur";"C";1
"Temperatur";"°C";"Temperatur";"C";1
"Temperatur";"°C";"Temperatur";"C";1
"Temperatur";"°C";"Temperatur";"C";1
"Temperatur";"°C";"Temperatur";"C";1
"Temperatur";"°C";"Temperatur";"C";1
"Temperatur";"°C";"Temperatur";"C";1
"Temperatur";"C";"Temperatur";"C";1
"Temperatur";"C";"Temperatur";"C";1
"Temperatur";"C";"Temperatur";"C";1
"Temperatur";"C";"Temperatur";"C";1
"Temperatur";"grader Celsius";"Temperatur";"C";1
"Temperatur";"grader Celsius";"Temperatur";"C";1
"Temperatur";"grader Celsius";"Temperatur";"C";1
"Temperatur";"grader Celsius";"Temperatur";"C";1
"Temperatur";"grader Celsius";"Temperatur";"C";1
"Temperatur";"C";"Temperatur";"C";1
"Temperatur";"C";"Temperatur";"C";1
"Temperatur";"C";"Temperatur";"C";1
"Temperatur";"C";"Temperatur";"C";1
"Temperatur";"C";"Temperatur";"C";1
"Temperatur";"C";"Temperatur";"C";1
"Temperatur";"C";"Temperatur";"C";1
"Temperatur";"C";"Temperatur";"C";1
"Temperatur";"C";"Temperatur";"C";1
"Temperatur";"C";"Temperatur";"C";1
"Temperatur";"C";"Temperatur";"C";1
"Temperatur";"C";"Temperatur";"C";1
"Temperatur";"C";"Temperatur";"C";1
"Temperatur";"C";"Temperatur";"C";1
"Temperatur";"grader Celsius";"Temperatur";"C";1
"Temperatur";"°C";"Temperatur";"C";1
"Temperatur";"°C";"Temperatur";"C";1
"Temperatur";"°C";"Temperatur";"C";1
"Temperatur";"°C";"Temperatur";"C";1
"Temperatur";"oC";"Temperatur";"C";1
"Temperatur";"°C";"Temperatur";"C";1
"Temperatur";"C";"Temperatur";"C";1
"Temperatur";"°C";"Temperatur";"C";1
"Temperatur";"°C";"Temperatur";"C";1
"Temperatur";"DEG_C";"Temperatur";"C";1
"Temperatur";"°C";"Temperatur";"C";1
"Temperatur";"DEG_C";"Temperatur";"C";1
"Temperatur";"C";"Temperatur";"C";1
"Temperatur";"°C";"Temperatur";"C";1
"Temperature";"Degrees Celsius";"Temperatur";"C";1
"Temperatur_Ferrybox";"°C";"Temperatur";"C";1
"Temperatur_sonde";"°C";"Temperatur";"C";1
"Temperatur_sonde";"°C";"Temperatur";"C";1
"TEMPR";"°C";"Temperatur";"C";1
"TEMPR";"°C";"Temperatur";"C";1
"TEMPR";"°C";"Temperatur";"C";1
"TEMPR";"°C";"Temperatur";"C";1
"TEMPR";".";"Temperatur";"C";1
"TEP";"ng/L";"TEP";"ng/l";1
"TEP";"ng/L";"TEP";"ng/l";1
"Term. koliforme bakterier";"ant/100ml";"TKIM";"ant/ml";1
"Term. koliforme bakterier, 44.5°C";"ant/ 100ml";"Termotolerante koliforme bakterier";"ant/ 100ml";1
"Tetrabutyltinn (TetraBT)";"NG_P_L";"TTBT";"ng/L";1
"Tetrabutyltinn (TetraBT)";"NG_P_L";"TTBT";"ng/L";1
"Tetthetsanomali";"kg/m3";"Tetthetsanomali";"kg/m3";1
"Tetthetsanomali";"kg/m3";"Tetthetsanomali";"kg/m3";1
"Tetthetsanomali";"kg/m3";"Tetthetsanomali";"kg/m3";1
"Tetthetsanomali";"kg/m3";"Tetthetsanomali";"kg/m3";1
"Tetthetsanomali";"kg/m3";"Tetthetsanomali";"kg/m3";1
"Tetthetsanomali";"kg/m3";"Tetthetsanomali";"kg/m3";1
"TGR";"mg/l";"TGR";"g/l";1
"TGR-V";"g/l";"TGR";"g/l";1
"Thallium";"UG_P_L";"Tl";"µg/l";1
"Thallium";"UG_P_L";"Tl";"µg/l";1
"Thallium";"UG_P_L";"Ta";"µg/l";1
"Thallium";"UG_P_L";"Ta";"µg/l";1
"Th/HR-ICPM";"µg/l";"Th";"µg/l";1
"TH-ICP";"µg/l";"Th";"µg/l";1
"Th/MS";"µg/l";"Th";"µg/l";1
"Thorium";"UG_P_L";"Th";"µg/l";1
"Thorium";"UG_P_L";"Th";"µg/l";1
"Ti";"µg/l";"Ti";"µg/l";1
"Ti";"mg/l";"Ti";"µg/l";1000
"TiBP";"ng/L";"TIBP";"ng/L";1
"TiBP";"ng/L";"TIBP";"ng/L";1
"Ti-filt";"µg/l";"Ti-filt";"µg/l";1
"TI-ICP";"µg/l";"Tl";"µg/l";1
"Tinn";"UG_P_L";"Sn";"µg/L";1
"Tinn";"UG_P_L";"Sn";"µg/L";1
"Tinn";"UG_P_L";"Sn";"µg/L";1
"Tinn-F";"UG_P_L";"Sn-filt";"µg/l";1
"TIPPP";"ng/L";"TIPPP";"ng/l";1
"Titan";"UG_P_L";"Ti";"µg/l";1
"Titan";"UG_P_L";"Ti";"µg/l";1
"Titan";"UG_P_L";"Ti";"µg/l";1
"Titan-F";"UG_P_L";"Ti-filt";"µg/l";1
"TKB";"ant/100 ml";"Termotolerante koliforme bakterier";"ant/ 100ml";1
"TKB";"ant/100ml";"Termotolerante koliforme bakterier";"ant/ 100ml";1
"TKB";"ant/100 ml";"Termotolerante koliforme bakterier";"ant/ 100ml";1
"TKB";"antall/100 ml";"Termotolerante koliforme bakterier";"ant/ 100ml";1
"TKIM";"ant/ml";"TKIM";"ant/ml";1
"TKOL";"Ant/100 ml";"TKOLI";"n/100ml";1
"T-KOLI";"ant/100";"TKOLI";"n/100ml";1
"T-KOLI";"ant/100";"TKOLI";"n/100ml";1
"TKOLI";"n/100ml";"TKOLI";"n/100ml";1
"TKOLI44";"n/100ml";"TKOLI_44";"n/100ml";1
"TKOLI44";"n/100ml";"TKOLI_44";"n/100ml";1
"Tl/HR-ICPM";"µg/l";"Tl";"µg/l";1
"TL-ICP";"µg/l";"Tl";"µg/l";1
"Tl/MS";"µg/l";"Tl";"µg/l";1
"TM-ICP";"µg/l";"Tm";"µg/l";1
"Tm/MS";"µg/l";"Tm";"µg/l";1
"TnBP";"ng/L";"TnBP";"ng/l";1
"TN/GFF";"µg N/l";"PON";"µg/l N";1
"TOC";"mg/l";"TOC";"mg/l";1
"TOC";"mg C/l";"TOC";"mg/l";1
"TOC";"mg C/l";"TOC-filt";"mg/l";1
"TOC";"mg C/l";"TOC";"mg/l";1
"TOC";"mg/l";"TOC";"mg/l";1
"TOC";"mgC/l";"TOC";"mg/l";1
"TOC";"mgC/l";"TOC";"mg/l";1
"TOC";"mgC/l";"TOC";"mg/l";1
"TOC";"mgC/l";"TOC";"mg/l";1
"TOC";"mg C/l";"TOC";"mg/l";1
"TOC";"mg/l";"TOC";"mg/l";1
"TOC";"mg/L";"TOC";"mg/l";1
"TOC";"mg/L";"TOC";"mg/l";1
"TOC";"mg C/l";"TOC";"mg/l";1
"TOC";"mg C/l";"TOC";"mg/l";1
"TOC";"mg/l";"TOC";"mg/l";1
"TOC";"mg/L Pt";"TOC";"mg/l";1
"TOC";"mg C/l";"TOC";"mg/l";1
"TOC";"mg/l";"TOC";"mg/l";1
"TOC";"mg C/l";"TOC";"mg/l";1
"TOC";"mg C/l";"TOC";"mg/l";1
"TOC";"mg/l";"TOC";"mg/l";1
"TOC";"mg/l";"TOC";"mg/l";1
"TOC";"mg C/l";"TOC";"mg/l";1
"TOC";"mg C/l";"TOC";"mg/l";1
"TOC";"mg C/l";"TOC";"mg/l";1
"TOC";"µM";"TOC";"mg/l";0,01201115
"TOC";"mg/l";"TOC";"mg/l";1
"TOC";"mg/l";"TOC";"mg/l";1
"TOC";"mg/l";"TOC";"mg/l";1
"TOC";"mg/l";"TOC";"mg/l";1
"TOC";"mg C/l";"TOC";"mg/l";1
"TOCF";"mg/l";"DOC";"mg/l";1
"TOC/GFF";"µg C/l";"POC";"µg/l C";1
"TOCP";"µg/l C";"POC";"µg/l C";1
"TOH: Disse må sjekkes";"";"TOH: Disse må sjekkes";"";1
"Tot. diss. Solids";"ppt";"Tot. diss. solids";"ppt";1
"Tot N";"µg/l P";"TOTN";"µg/l";1
"Tot P";"µg/l P";"TOTP";"µg/l";1
"Tot S";"mg/l";"Total S";"mg/l";1
"Tot-Al";"µg/l";"TOT-AL";"mg/l";0,001
"Tot-Al";"mg/l";"TOT-AL";"mg/l";1
"Total coliforms";"MPN/100ml";"Total coliforms";"MPN/100ml";1
"Total cyanid";"MG_P_L";"Total cyanid";"µg/L";1000
"Total cyanid";"UG_P_L";"Total cyanid";"µg/L";1
"Total Fosfor";"µg/l";"P-TOT";"µg/l P";1
"Total fosfor";"µg/l";"TOTP";"µg/l";1
"Total fosfor";"UG_P_L";"TOTP";"µg/l";1
"Total fosfor";"UG_P_P_L";"TOTP";"µg/l";1
"Total fosfor";"UG_P_P_L";"TOTP";"µg/l";1
"Total fosfor";"UG_P_L";"TOTP";"µg/l";1
"Total fosfor";"UG_P_P_L";"TOTP";"µg/l";1
"Total fosfor";"UG_P_P_L";"TOTP";"µg/l";1
"Total fosfor";"UG_P_P_L";"TOTP";"µg/l";1
"Total fosfor";"UG_P_L";"TOTP";"µg/l";1
"Total fosfor";"mg/L";"TOTP";"µg/l";1000
"Total fosfor, partikulært";"UG_P_P_L";"TOTP_P";"µg/l P";1
"Total fosfor (Tot-P)";"µ mol/l";"TOTP";"µg/l";30,9738
"Total fosfor-F";"UG_P_P_L";"TOTP/F";"µg/l P";1
"Total fosfor-F";"UG_P_P_L";"TOTP/F";"µg/l P";1
"Total fosfor-P";"UG_P_P_L";"TOTP_P";"µg/l P";1
"Total fosfor-P";"UG_P_P_L";"TOTP_P";"µg/l P";1
"Total fosfor-P";"UG_P_P_L";"TOTP_P";"µg/l P";1
"Total fosfor-P";"UG_P_P_L";"TOTP_P";"µg/l P";1
"Total Nitrogen";"µg/l";"N-TOT";"µg/l N";1
"Total nitrogen";"UG_P_L";"TOTN (old EF)";"µg/l";1
"Total nitrogen";"MG_N_P_L";"TOTN";"µg/l";1000
"Total nitrogen";"UG_N_L";"TOTN";"µg/l";1
"Total nitrogen";"UG_P_L";"TOTN";"µg/l";1
"Total nitrogen";"UG_P_L";"TOTN (old EF)";"µg/l";1
"Total nitrogen";"MG_P_L";"TOTN (old EF)";"µg/l";1000
"Total nitrogen";"UG_N_L";"TOTN";"µg/l";1
"Total nitrogen";"UG_P_L";"TOTN (old EF)";"µg/l";1
"Total nitrogen";"UG_N_L";"TOTN";"µg/l";1
"Total nitrogen";"UG_P_L";"TOTN";"µg/l";1
"Total nitrogen";"UG_N_L";"TOTN";"µg/l";1
"Total nitrogen";"mg/L";"TOTN";"µg/l";1000
"Total nitrogen";"UG_N_L";"TOTN (old EF)";"µg/l";1
"Total nitrogen";"UG_N_L";"TOTN";"µg/l";1
"Total nitrogen";"MG_N_P_L";"TOTN";"µg/l";1000
"Total nitrogen";"UG_N_P_L";"TOTN";"µg/l";1
"Total nitrogen";"UG_P_L";"TOTN (old EF)";"µg/l";1
"Total nitrogen";"UG_P_L";"TOTN";"µg/l";1
"Total nitrogen";"UG_P_L";"TOTN (old EF)";"µg/l";1
"Total nitrogen";"UG_P_L";"TOTN (old EF)";"µg/l";1
"Total nitrogen";"UG_P_L";"TOTN";"µg/l";1
"Total nitrogen";"µg/l";"TOTN";"µg/l";1
"Total nitrogen";"UG_P_L";"TOTN";"µg/l";1
"Total nitrogen";"UG_P_L";"TOTN";"µg/l";1
"Total nitrogen";"UG_P_L";"TOTN";"µg/l";1
"Total nitrogen";"UG_N_P_L";"TOTN";"µg/l";1
"Total nitrogen";"mg/l";"TOTN";"µg/l";1000
"Total nitrogen, høy";"MG_N_P_L";"TOTN";"µg/l";1000
"Total nitrogen, høy";"MG_N_P_L";"TOTN";"µg/l";1000
"Total nitrogen, høy";"MG_N_P_L";"TOTN";"µg/l";1000
"Total nitrogen, høy";"MG_P_L";"TOTN";"µg/l";1000
"Total nitrogen, høy";"MG_N_P_L";"TOTN";"µg/l";1000
"Total nitrogen, høy-F";"MG_N_P_L";"TOTN_F";"µg/l N";1000
"Total nitrogen (Tot-N)";"µ mol/l";"TOTN";"µg/l";14,0067
"Total nitrogen-F";"UG_P_L";"TOTN_F";"µg/l N";1
"Total nitrogen-F";"UG_P_L";"TOTN_F";"µg/l N";1
"Total nitrogen-F";"UG_N_L";"TOTN_F";"µg/l N";1
"Total organisk karbon (TOC)";"MG_C_L";"TOC";"mg/l";1
"Total organisk karbon (TOC)";"MG_C_L";"TOC";"mg/l";1
"Total organisk karbon (TOC)";"MG_C_L";"TOC";"mg/l";1
"Total organisk karbon (TOC)";"MG_P_L";"TOC";"mg/l";1
"Total organisk karbon (TOC)";"MG_C_L";"TOC";"mg/l";1
"Total organisk karbon (TOC)";"MG_P_L";"TOC";"mg/l";1
"Total organisk karbon (TOC)";"MG_C_L";"TOC";"mg/l";1
"Total organisk karbon (TOC)";"MG_P_L";"TOC";"mg/l";1
"Total organisk karbon (TOC)";"MG_P_L";"TOC";"mg/l";1
"Total organisk karbon (TOC)";"MG_P_L";"TOC";"mg/l";1
"Total organisk karbon (TOC)";"MG_C_L";"TOC";"mg/l";1
"Totalt organisk karbon";"MG_C_L";"TOC";"mg/l";1
"Totalt organisk karbon";"MG_C_L";"TOC";"mg/l";1
"Totalt organisk karbon";"MG_P_L";"TOC";"mg/l";1
"Totalt organisk karbon";"MG_C_L";"TOC";"mg/l";1
"Totalt organisk karbon";"MG_P_L";"TOC";"mg/l";1
"Totalt organisk karbon";"MG_C_L";"TOC";"mg/l";1
"Totalt organisk karbon";"MG_C_L";"TOC";"mg/l";1
"Totalt organisk karbon, høy USCG";"MG_C_L";"TOC";"mg/l";1
"TOTBAKT";"ant/ml";"TOTBAKT";"ant/ml";1
"TOTHARD";"mg/l Ca";"TOTHARD";"";1
"TOT-N";"µg/l N";"TOTN";"µg/l";1
"TOT-N";"µgN/l";"TOTN";"µg/l";1
"TOT-N";"µgN/l";"TOTN";"µg/l";1
"TOT-N";"µg/l N";"TOTN";"µg/l";1
"TOTN";"µM";"TOTN";"µg/l";14,0067
"TOTN";"µg/l N";"TOTN";"µg/l";1
"TOTN";"µM";"TOTN";"µg/l";14,0067
"TOTN";"µg/l N";"TOTN";"µg/l";1
"TOTN";"µg/l N";"TOTN";"µg/l";1
"TOTN";"µg/l";"TOTN";"µg/l";1
"TOTN";"µg/l N";"TOTN";"µg/l";1
"Tot-N";"µg/l";"TOTN";"µg/l";1
"Tot-N";"µg/l";"TOTN";"µg/l";1
"Tot-N";"µg N/l";"TOTN";"µg/l";1
"Tot-N";"µg N/l";"TOTN";"µg/l";1
"Tot-N";"µg/l";"TOTN";"µg/l";1
"Tot-N";"µg/l";"TOTN";"µg/l";1
"Tot-N";"µg/l";"TOTN";"µg/l";1
"Tot-N";"µg/l";"TOTN";"µg/l";1
"Tot-N";"mg/l";"TOTN";"µg/l";1000
"Tot-N";"µg N/l";"TOTN";"µg/l";1
"Tot-N";"µg/l N";"TOTN";"µg/l";1
"Tot-N";"µg N/l";"TOTN";"µg/l";1
"Tot-N";"µg N/l";"TOTN";"µg/l";1
"Tot-N";"µg N/l";"TOTN";"µg/l";1
"Tot-N";"µg N/l";"TOTN";"µg/l";1
"Tot-N";"µg/l";"TOTN";"µg/l";1
"Tot-N";"µg N/l";"TOTN";"µg/l";1
"Tot-N";"µg N/l";"TOTN";"µg/l";1
"Tot-N";"µg N/l";"TOTN_F";"µg/l N";1
"Tot-N";"µg/l";"TOTN";"µg/l";1
"Tot-N";"µg N/l";"TOTN";"µg/l";1
"Tot-N";"µg N/l";"TOTN";"µg/l";1
"Tot-N";"µg N/l";"TOTN";"µg/l";1
"Tot_N";"µg/l";"TOTN";"µg/l";1
"Tot_N";"µg/l N";"TOTN";"µg/l";1
"TotN";"mg/L";"TOTN";"µg/l";1000
"TOTNF";"µg/l N";"TOTN_F";"µg/l N";1
"TOTNF";"µg/l N";"TOTN_F";"µg/l N";1
"Tot-N/H";"mg N/l";"TOTN";"µg/l";1000
"Tot-N/H";"mg/l N";"TOTN";"µg/l";1000
"Tot-N/H,m";"mg N/l";"N-TOT";"µg/l N";1000
"Tot-N/L";"µg N/l";"TOTN";"µg/l";1
"Tot-N/L";"µg/l N";"TOTN";"µg/l";1
"Tot-N/L,m";"µg N/l";"N-TOT";"µg/l N";1
"TOTNP";"µg/l N";"TOTN_P";"µg/l N";1
"TOT-P";"µg/l P";"TOTP";"µg/l";1
"TOT-P";"µgP/l";"TOTP";"µg/l";1
"TOT-P";"µgP/l";"TOTP";"µg/l";1
"TOTP";"µg/l P";"TOTP";"µg/l";1
"TOTP";"µg/l P";"TOTP";"µg/l";1
"TOTP";"µg/l P";"TOTP";"µg/l";1
"TOTP";"µM";"TOTP";"µg/l";30,9738
"TOTP";"µM";"TOTP";"µg/l";30,9738
"TOTP";"µg/l";"TOTP";"µg/l";1
"TOTP";"µg /l P";"TOTP";"µg/l";1
"TOTP";"µg/l P";"TOTP";"µg/l";1
"TOTP";"µg /l P";"TOTP";"µg/l";1
"TOTP";"µg/l P";"TOTP";"µg/l";1
"Tot-P";"µg/l";"TOTP";"µg/l";1
"Tot-P";"µg P/l";"TOTP";"µg/l";1
"Tot-P";"µg/l";"TOTP";"µg/l";1
"Tot-P";"µg P/l";"TOTP";"µg/l";1
"Tot-P";"µg/l";"TOTP";"µg/l";1
"Tot-P";"µg/l";"TOTP";"µg/l";1
"Tot-P";"µg P/l";"TOTP";"µg/l";1
"Tot-P";"µg P/l";"TOTP";"µg/l";1
"Tot-P";"µg/l";"TOTP";"µg/l";1
"Tot-P";"µg P/l";"TOTP/F";"µg/l P";1
"Tot-P";"µg P/l";"TOTP";"µg/l";1
"Tot-P";"µg P/l";"TOTP";"µg/l";1
"Tot-P";"µg/l";"TOTP";"µg/l";1
"Tot-P";"µg P/l";"TOTP";"µg/l";1
"Tot-P";"µg P/l";"TOTP";"µg/l";1
"Tot-P";"µg/l";"TOTP";"µg/l";1
"Tot-P";"µg P/l";"TOTP";"µg/l";1
"Tot-P";"µg P/l";"TOTP";"µg/l";1
"Tot-P";"µg P//l";"TOTP";"µg/l";1
"Tot-P";"µg/l P";"TOTP";"µg/l";1
"Tot-P";"µg/l";"TOTP";"µg/l";1
"Tot-P";"µg/l";"TOTP";"µg/l";1
"Tot-P";"µg P/l";"TOTP";"µg/l";1
"Tot-P";"µg P/l";"TOTP";"µg/l";1
"Tot_P";"µg/l P";"TOTP";"µg/l";1
"Tot_P";"µg/l";"TOTP";"µg/l";1
"TotP";"mg/L";"TOTP";"µg/l";1000
"TOTPF";"µg/l P";"TOTP/F";"µg/l P";1
"TOTPF";"µg/l P";"TOTP/F";"µg/l P";1
"Tot-P/H";"mg P/l";"TOTP";"µg/l";1000
"Tot-P/L";"µg P/l";"TOTP";"µg/l";1
"Tot-P/L,m";"µg P/l";"TOTP/F";"µg/l P";1
"Tot-P/L-Sj";"µg P/l";"TOTP";"µg/l";1
"TotP-løst";"mg/L";"TOTP/F";"µg/l P";1000
"TOTPP";"µg/l";"POP";"µg/l P";1
"Tot-P/P";"µg/l";"TOTP_P";"µg/l P";1
"Tot-P/P";"µg P/l";"TOTP_P";"µg/l P";1
"Tot-P/P";"µg P/l";"POP";"µg/l P";1
"TOT-S";"mg/l";"TOT-S";"mg/l";1
